Store,Date,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
15,24-09-2010,0,62.53,2.837,132.7619333,8.099
9,18-03-2011,0,63.82,3.488,217.9563371,6.416
19,04-02-2011,0,21.02,3.4,133.1834194,7.771
44,05-11-2010,0,49.96,2.831,126.4912903,7.61
14,23-03-2012,0,59.45,3.9,190.5363213,8.424
22,24-02-2012,0,39.0,3.751,141.3007857,7.503
29,14-05-2010,0,50.99,2.983,132.152129,10.16
16,19-03-2010,0,33.45,2.692,189.734262,7.039
26,30-03-2012,0,33.33,3.921,137.7261935,7.467
35,18-02-2011,0,39.32,3.245,137.2511849,8.549
14,28-09-2012,0,64.88,3.997,192.0135577,8.684
29,27-08-2010,0,68.99,2.77,132.6932258,10.409
45,14-05-2010,0,54.26,2.982,181.6612792,8.899
22,28-01-2011,0,20.61,3.243,136.9706544,8.458
9,03-02-2012,0,54.43,3.36,223.9006766,5.667
16,31-12-2010,1,19.66,2.829,191.2557002,6.986
19,28-09-2012,0,56.81,4.158,138.7395,8.193
7,31-08-2012,0,60.46,3.556,198.0967341,7.872
16,17-12-2010,0,26.01,2.778,191.0303376,6.986
33,25-11-2011,1,62.35,3.76,129.8364,8.01
36,21-09-2012,0,75.98,3.709,221.4578604,6.623
27,10-12-2010,0,30.83,3.255,136.5255714,8.021
26,09-07-2010,0,71.08,2.806,132.5461333,8.445
33,07-09-2012,1,92.02,4.124,130.9325484,7.147
10,10-09-2010,1,84.04,2.961,126.1145806,9.199
14,05-03-2010,0,37.13,2.777,182.1201566,8.992
17,25-02-2011,0,24.36,3.12,128.13,6.866
18,11-06-2010,0,64.08,2.83,132.4357419,9.269
15,31-08-2012,0,71.42,4.026,138.3771935,8.193
8,29-04-2011,0,62.29,3.81,219.071119,6.297
45,14-10-2011,0,63.82,3.541,187.6917481,8.523
30,19-08-2011,0,90.11,3.554,215.3229307,7.852
19,31-12-2010,1,28.65,3.336,132.8150323,8.067
1,29-07-2011,0,86.83,3.682,215.4834482,7.962
21,29-10-2010,0,67.51,2.716,211.5661131,8.163
34,13-01-2012,0,33.99,3.263,130.244,9.653
10,13-08-2010,0,88.37,3.049,126.064,9.199
43,24-06-2011,0,88.3,3.594,206.9424405,10.581
7,14-05-2010,0,41.41,2.788,189.4904116,8.963
27,17-08-2012,0,76.51,3.963,142.2157385,8.239
44,12-02-2010,1,33.16,2.671,126.4962581,8.119
21,10-02-2012,1,46.52,3.409,219.9049073,7.057
24,20-01-2012,0,25.73,3.705,136.8564194,8.659
18,27-07-2012,0,72.97,3.701,138.2033871,8.535
45,12-03-2010,0,45.8,2.818,182.1628441,8.992
19,08-04-2011,0,41.26,3.895,134.1777742,7.658
37,02-03-2012,0,64.54,3.63,219.5340975,7.244
25,23-12-2011,0,36.56,3.389,212.2360401,7.082
3,21-10-2011,0,69.03,3.353,220.9144005,7.197
14,14-01-2011,0,24.78,3.205,182.6585782,8.549
31,05-10-2012,0,70.28,3.617,222.8159296,6.17
39,20-04-2012,0,70.04,3.877,220.2483937,6.989
40,17-09-2010,0,55.34,2.716,132.7670667,5.326
29,16-07-2010,0,76.3,2.796,132.5667742,10.409
12,10-09-2010,1,83.63,3.044,126.1145806,14.18
8,04-05-2012,0,73.96,3.749,225.2288314,5.679
26,20-01-2012,0,15.22,3.542,136.8564194,7.467
25,18-03-2011,0,40.94,3.631,207.4283845,7.343
44,03-02-2012,0,31.39,3.077,130.3496774,5.774
21,23-12-2011,0,46.54,3.112,218.9995495,7.441
14,07-09-2012,1,75.7,3.911,191.5776756,8.684
45,09-09-2011,1,71.48,3.738,186.6737376,8.625
39,12-10-2012,0,69.88,3.601,222.0510793,6.228
17,14-10-2011,0,47.69,3.567,129.7706452,6.617
10,25-02-2011,0,53.59,3.398,128.13,8.744
3,01-10-2010,0,73.6,2.603,214.9846548,7.564
12,24-12-2010,0,52.02,3.236,126.9835806,14.313
26,28-09-2012,0,50.66,4.018,138.7395,7.405
43,29-07-2011,0,83.43,3.682,207.313553,10.641
15,18-03-2011,0,40.23,3.796,133.8492258,7.771
16,08-07-2011,0,65.0,3.54,193.1878448,6.338
12,06-01-2012,0,50.43,3.599,130.1575161,12.187
2,04-05-2012,0,76.73,3.749,221.3095166,6.891
40,14-10-2011,0,53.9,3.583,136.5150968,4.42
15,22-10-2010,0,47.1,3.049,132.8170968,8.067
34,13-05-2011,0,63.05,3.872,129.089,10.581
7,03-12-2010,0,21.88,2.712,190.9931437,9.137
27,06-08-2010,0,77.45,2.942,136.4741118,7.982
15,23-07-2010,0,73.2,2.924,132.5825806,8.099
30,07-10-2011,0,71.64,3.285,216.6958311,7.441
14,18-03-2011,0,46.66,3.631,184.809719,8.549
13,30-03-2012,0,53.2,3.734,130.9670968,6.104
12,05-02-2010,0,49.47,2.962,126.4420645,13.975
31,29-06-2012,0,88.05,3.286,221.4813343,6.891
34,03-09-2010,0,72.59,2.584,126.1019355,9.816
44,23-07-2010,0,82.27,2.797,126.1283548,7.804
33,05-08-2011,0,96.93,3.803,129.1846452,8.442
30,08-04-2011,0,68.62,3.622,214.7252242,7.931
33,28-01-2011,0,56.62,3.231,127.5800323,8.951
2,26-08-2011,0,90.45,3.523,215.386897,7.852
6,02-04-2010,0,64.94,2.719,212.3322805,7.092
44,11-03-2011,0,41.28,3.346,128.3995,7.224
8,12-10-2012,0,55.03,3.601,226.9735448,5.124
20,17-12-2010,0,24.07,3.14,204.6321194,7.484
6,10-08-2012,0,87.04,3.494,223.5699533,5.668
30,26-10-2012,0,70.5,3.506,223.0783366,6.17
36,22-10-2010,0,72.24,2.698,210.6271444,8.476
18,25-05-2012,0,65.48,3.85,138.1101935,8.304
21,27-05-2011,0,76.86,3.786,215.1544822,7.931
1,04-05-2012,0,75.55,3.749,221.6718,7.143
5,01-07-2011,0,85.81,3.524,215.7474537,6.529
1,26-02-2010,0,46.63,2.561,211.3196429,8.106
30,16-07-2010,0,85.61,2.623,210.7577954,8.099
4,29-10-2010,0,56.94,2.718,126.4364194,7.127
1,12-03-2010,0,57.79,2.667,211.3806429,8.106
38,28-01-2011,0,50.74,3.342,127.5800323,14.021
7,08-04-2011,0,30.64,3.532,192.3418571,8.595
19,02-07-2010,0,66.25,2.958,132.5218667,8.099
31,01-10-2010,0,70.28,2.603,211.3298742,8.163
8,15-04-2011,0,63.55,3.743,218.7262524,6.297
19,28-05-2010,0,68.85,3.046,132.2939355,8.185
2,30-12-2011,1,44.57,3.129,219.1773063,7.441
40,12-03-2010,0,35.1,2.805,131.784,5.892
9,28-05-2010,0,77.12,2.759,214.4328505,6.384
21,16-04-2010,0,67.87,2.808,210.1495463,8.2
27,04-06-2010,0,74.29,3.006,136.2181682,8.058
17,09-03-2012,0,32.02,3.38,130.7413793,6.403
25,23-09-2011,0,60.28,3.711,209.4986126,7.274
24,17-08-2012,0,72.87,3.963,138.1857097,8.953
18,17-08-2012,0,73.25,3.84,138.1857097,8.535
12,17-09-2010,0,82.45,3.028,126.1454667,14.18
44,28-01-2011,0,31.64,2.96,127.5800323,7.224
17,15-10-2010,0,47.35,2.845,126.3266774,6.885
19,07-09-2012,1,72.2,4.076,138.4729355,8.193
40,25-03-2011,0,28.89,3.624,133.9587419,5.114
10,30-07-2010,0,85.03,3.017,126.1069032,9.199
25,28-05-2010,0,69.31,2.899,204.1406556,7.856
27,25-11-2011,1,47.88,3.689,140.4217857,7.906
44,14-09-2012,0,68.55,3.749,130.9776667,5.407
17,08-07-2011,0,70.6,3.563,129.1125,6.745
14,27-04-2012,0,53.2,4.004,190.8680064,8.567
25,02-09-2011,0,67.2,3.703,208.9625161,7.274
13,17-12-2010,0,35.21,2.842,126.8794839,7.795
38,16-03-2012,0,64.44,4.273,130.8261935,12.187
20,09-07-2010,0,78.09,2.793,204.3625658,7.527
42,08-06-2012,0,86.87,4.103,130.8896774,7.382
18,19-11-2010,0,45.26,3.03,132.9172,9.331
29,26-02-2010,0,35.98,2.753,131.686,10.064
33,26-10-2012,0,73.7,4.301,131.1930968,6.895
11,22-04-2011,0,78.31,3.807,218.851237,7.574
30,25-03-2011,0,70.33,3.473,214.2521573,8.028
16,07-05-2010,0,37.43,2.771,189.5312483,6.842
9,30-07-2010,0,79.83,2.64,214.9257105,6.442
41,05-08-2011,0,72.19,3.554,193.9110133,6.901
2,21-10-2011,0,64.53,3.353,217.1650042,7.441
1,13-05-2011,0,75.64,3.899,215.9640526,7.682
12,03-09-2010,0,83.12,3.087,126.1019355,14.18
23,21-09-2012,0,56.8,4.056,138.6534,4.156
26,02-07-2010,0,58.9,2.815,132.5218667,8.445
33,04-03-2011,0,59.51,3.674,128.26475,8.951
1,29-06-2012,0,84.88,3.286,221.8434,7.143
38,25-03-2011,0,54.4,3.909,128.6160645,14.021
10,09-04-2010,0,65.29,3.004,126.6019032,9.524
14,04-05-2012,0,55.21,3.951,190.9222115,8.567
41,12-08-2011,0,67.65,3.542,194.1105017,6.901
41,17-09-2010,0,62.4,2.8,190.4688287,7.335
15,01-07-2011,0,67.43,3.916,135.4468,7.806
33,05-03-2010,0,59.17,2.877,126.5782857,10.115
43,13-05-2011,0,76.03,3.899,207.7281429,10.581
22,09-09-2011,1,69.14,3.809,140.2310173,8.023
39,27-07-2012,0,82.89,3.407,220.6234054,6.623
24,04-03-2011,0,31.36,3.605,133.6141429,8.252
42,24-12-2010,0,57.06,3.236,126.9835806,9.003
20,19-08-2011,0,71.25,3.747,208.8424359,7.274
7,01-04-2011,0,24.83,3.461,192.2691707,8.595
12,01-07-2011,0,89.85,3.842,129.0894,13.503
36,04-05-2012,0,77.17,3.835,220.3545033,6.989
36,01-06-2012,0,80.74,3.567,220.4322099,6.989
35,27-04-2012,0,52.33,4.004,141.9596595,8.876
38,12-10-2012,0,71.74,4.468,131.1083333,10.199
33,17-12-2010,0,61.12,3.125,126.8794839,9.265
3,05-08-2011,0,88.45,3.684,218.9023209,7.567
23,19-10-2012,0,47.89,4.0,138.8336129,4.145
15,15-06-2012,0,67.7,3.786,138.1295333,8.15
29,18-05-2012,0,61.9,3.899,138.1065806,9.14
32,14-09-2012,0,64.05,3.659,198.1267184,7.872
4,09-12-2011,0,31.64,3.153,129.8555333,5.143
34,20-01-2012,0,39.28,3.273,130.2792258,9.653
1,25-02-2011,0,62.9,3.065,213.535609,7.742
5,13-05-2011,0,77.38,3.899,216.5343611,6.489
3,28-05-2010,0,78.6,2.759,214.2037634,7.343
20,14-01-2011,0,20.39,3.205,204.7026042,7.343
9,17-08-2012,0,86.37,3.571,225.7995323,5.277
34,12-02-2010,1,36.13,2.573,126.4962581,9.521
15,11-02-2011,1,21.64,3.416,133.260871,7.771
38,23-09-2011,0,82.95,3.789,129.5183333,13.503
36,12-10-2012,0,71.28,3.576,222.0510793,6.228
31,26-10-2012,0,70.5,3.506,223.0783366,6.17
26,03-06-2011,0,60.49,3.973,134.8551613,7.818
29,05-10-2012,0,62.09,4.027,138.8256,9.151
21,11-06-2010,0,83.51,2.668,211.1120018,8.2
30,25-02-2011,0,61.27,3.065,213.190421,8.028
37,13-08-2010,0,86.06,2.692,210.3943056,8.36
16,19-10-2012,0,40.59,3.75,199.1481963,5.847
16,27-04-2012,0,59.69,3.927,197.664546,6.169
37,11-11-2011,0,63.5,3.297,216.7217373,7.716
17,02-04-2010,0,36.94,2.842,126.6034839,6.635
13,22-10-2010,0,56.89,2.849,126.3815484,7.795
37,14-01-2011,0,42.87,2.983,210.2379731,8.395
14,09-03-2012,0,45.52,3.848,190.3359973,8.424
39,14-09-2012,0,76.71,3.717,221.2601207,6.623
22,13-04-2012,0,49.89,4.025,141.8433929,7.671
17,10-02-2012,1,23.63,3.116,130.3849032,6.403
4,25-11-2011,1,47.96,3.225,129.8364,5.143
39,28-10-2011,0,71.05,3.372,216.4051315,7.716
28,05-11-2010,0,65.49,3.129,126.4912903,14.313
42,13-07-2012,0,89.8,3.723,130.683,7.17
33,15-06-2012,0,92.44,4.144,130.8295333,7.396
40,16-09-2011,0,58.28,3.809,136.3145,4.584
22,18-05-2012,0,61.9,3.899,142.0970115,7.671
30,09-04-2010,0,65.74,2.77,210.2831653,8.2
14,16-03-2012,0,50.56,3.862,190.4618964,8.424
5,30-12-2011,1,45.62,3.129,220.1178226,6.3
30,19-11-2010,0,51.71,2.771,211.5470304,8.163
5,25-11-2011,1,61.93,3.236,219.0428204,6.3
39,01-06-2012,0,80.33,3.501,220.4322099,6.989
14,20-08-2010,0,76.01,2.779,182.6165205,8.743
23,25-05-2012,0,66.43,3.85,138.1101935,4.125
2,21-09-2012,0,71.09,3.721,222.4169362,6.565
13,26-02-2010,0,29.98,2.667,126.5522857,8.316
21,07-10-2011,0,71.64,3.285,216.6958311,7.441
32,09-07-2010,0,67.55,2.711,189.5231276,9.017
7,19-11-2010,0,25.56,2.758,191.0312172,9.137
45,03-08-2012,0,76.58,3.654,191.16409,8.684
6,17-12-2010,0,52.24,2.869,212.918049,7.007
14,31-12-2010,1,29.67,3.179,182.5714479,8.724
29,29-10-2010,0,57.73,2.938,132.8708387,10.524
27,10-02-2012,1,37.86,3.826,141.1199827,8.009
29,31-08-2012,0,71.93,3.884,138.3771935,9.419
27,06-01-2012,0,35.8,3.585,140.6461359,8.009
31,16-04-2010,0,67.87,2.808,210.1495463,8.2
39,07-09-2012,1,83.71,3.73,221.1181142,6.623
19,18-06-2010,0,66.25,2.942,132.4733333,8.185
30,04-06-2010,0,82.68,2.705,210.833616,8.2
22,20-08-2010,0,73.21,2.796,136.5249182,8.433
26,05-03-2010,0,28.6,2.766,131.735,8.488
20,20-04-2012,0,60.11,4.027,214.3675045,7.139
39,21-05-2010,0,76.67,2.826,209.3922937,8.464
25,12-11-2010,0,40.68,2.931,205.2098614,7.484
1,21-09-2012,0,69.87,3.721,222.7818386,6.908
35,03-09-2010,0,78.52,2.715,136.5891118,8.861
16,08-10-2010,0,54.29,2.745,190.7763218,6.986
15,06-07-2012,0,74.64,3.646,138.2296333,8.193
23,10-09-2010,1,63.21,2.717,132.7564516,5.326
34,07-09-2012,1,78.26,3.709,130.9325484,9.285
33,08-04-2011,0,75.11,3.818,128.8238065,8.687
36,16-03-2012,0,67.48,3.779,219.8956335,7.244
43,27-04-2012,0,78.27,3.814,213.062819,9.575
30,13-04-2012,0,69.03,3.891,221.1484028,6.891
31,18-02-2011,0,59.87,3.045,212.9033115,8.028
10,10-12-2010,0,60.51,3.091,126.7934,9.003
15,21-05-2010,0,59.09,3.096,132.2230323,8.185
32,09-03-2012,0,39.9,3.286,196.9631599,8.256
18,28-01-2011,0,14.84,3.243,133.1059677,9.131
10,17-06-2011,0,87.96,3.935,129.0432,8.494
10,26-11-2010,1,55.33,3.162,126.6692667,9.003
45,10-12-2010,0,30.54,3.109,182.5519538,8.724
16,12-03-2010,0,28.64,2.684,189.7372075,7.039
32,16-12-2011,0,26.23,3.266,195.9841685,8.513
15,25-05-2012,0,67.97,3.979,138.1101935,8.15
33,16-12-2011,0,53.18,3.489,129.8980645,8.01
28,25-05-2012,0,83.84,4.293,131.0287742,11.627
9,02-03-2012,0,57.2,3.63,224.5894104,5.667
23,17-08-2012,0,69.97,3.84,138.1857097,4.156
24,23-09-2011,0,60.61,3.899,136.367,8.358
20,16-12-2011,0,37.16,3.413,212.0685039,7.082
34,05-02-2010,0,35.44,2.598,126.4420645,9.521
13,17-08-2012,0,79.4,3.545,130.7909677,5.765
34,05-10-2012,0,65.41,3.62,131.0756667,8.839
22,01-10-2010,0,69.31,2.717,136.6297571,8.572
3,20-01-2012,0,56.2,3.268,223.4700552,6.833
2,11-11-2011,0,59.33,3.297,217.6455387,7.441
8,22-07-2011,0,85.46,3.651,218.8328475,6.425
14,29-06-2012,0,75.22,3.506,191.0992462,8.567
31,01-07-2011,0,87.57,3.524,214.8368678,7.852
28,13-01-2012,0,48.07,3.657,130.244,12.187
6,25-02-2011,0,62.86,3.065,215.0679731,6.858
16,25-06-2010,0,62.37,2.715,189.4533931,6.842
32,06-01-2012,0,36.75,3.095,196.5458309,8.256
5,13-01-2012,0,48.86,3.261,220.4760185,5.943
2,17-02-2012,0,43.82,3.51,220.0651993,7.057
12,12-02-2010,1,47.87,2.946,126.4962581,13.975
24,03-08-2012,0,73.26,3.819,138.1735806,8.953
15,12-08-2011,0,70.63,3.995,136.144129,7.806
13,24-02-2012,0,35.38,3.145,130.5502069,6.104
42,02-09-2011,0,91.61,3.798,129.3259355,8.257
44,05-02-2010,0,31.53,2.666,126.4420645,8.119
32,23-03-2012,0,47.64,3.664,197.2295234,8.256
39,10-08-2012,0,83.47,3.494,220.6404663,6.623
6,12-02-2010,1,40.57,2.548,212.7700425,7.259
41,26-02-2010,0,21.84,2.586,189.6018023,7.541
42,31-08-2012,0,86.97,3.886,130.8853548,7.17
15,24-12-2010,0,25.07,3.309,132.7477419,8.067
37,27-04-2012,0,70.06,3.814,220.3014485,6.989
30,10-09-2010,1,79.3,2.565,211.1532104,8.099
34,28-10-2011,0,54.56,3.362,129.7936774,10.148
20,26-03-2010,0,50.49,2.854,204.201755,8.187
41,09-09-2011,1,58.31,3.566,194.6387853,6.901
11,03-09-2010,0,84.94,2.577,214.8481685,7.346
12,02-12-2011,0,52.5,3.701,129.8459667,12.89
20,05-11-2010,0,42.78,2.917,205.160837,7.484
14,19-10-2012,0,56.47,3.969,192.3308542,8.667
32,28-09-2012,0,60.62,3.789,198.5903276,7.872
33,22-10-2010,0,74.2,3.014,126.3815484,9.265
3,11-05-2012,0,75.19,3.688,225.2351496,6.664
3,23-12-2011,0,53.41,3.112,222.8258628,7.197
41,10-12-2010,0,33.9,2.728,190.9741069,7.508
16,26-03-2010,0,29.88,2.717,189.7195417,7.039
12,01-04-2011,0,63.63,3.772,128.7199355,13.736
42,09-07-2010,0,91.03,3.1,126.1518,9.199
40,26-02-2010,0,33.32,2.753,131.686,5.892
34,06-05-2011,0,54.4,3.866,129.0444333,10.581
28,29-04-2011,0,68.27,4.151,128.9998667,13.736
38,17-12-2010,0,52.77,3.236,126.8794839,14.313
30,23-04-2010,0,64.21,2.795,210.1000648,8.2
35,30-09-2011,0,70.92,3.645,140.381,8.684
38,20-05-2011,0,66.59,4.169,129.0756774,13.736
2,19-08-2011,0,89.86,3.554,215.3229307,7.852
16,07-01-2011,0,12.39,2.882,191.3683815,6.614
22,24-08-2012,0,70.42,3.874,142.3105933,7.753
32,15-10-2010,0,52.96,2.762,190.8623087,9.137
13,02-03-2012,0,32.36,3.242,130.6457931,6.104
42,29-10-2010,0,68.76,3.13,126.4364194,9.003
36,18-05-2012,0,73.7,3.713,220.4252149,6.989
35,16-03-2012,0,49.6,3.862,141.55478,8.744
6,02-09-2011,0,91.22,3.533,217.3343423,6.925
21,23-04-2010,0,64.21,2.795,210.1000648,8.2
1,09-04-2010,0,65.86,2.77,210.6228574,7.808
14,23-09-2011,0,63.75,3.711,187.0295321,8.625
13,08-06-2012,0,68.4,3.776,130.8896774,5.965
34,23-09-2011,0,66.23,3.473,129.5183333,10.641
2,30-03-2012,0,66.83,3.845,220.9991248,7.057
32,04-02-2011,0,15.47,3.011,191.7625895,8.818
41,06-05-2011,0,41.2,3.735,192.7252006,6.934
12,02-04-2010,0,59.84,3.086,126.6034839,14.099
21,09-12-2011,0,41.44,3.158,218.605037,7.441
7,13-05-2011,0,36.61,3.767,192.826069,8.595
40,17-02-2012,0,25.56,3.703,137.2583103,4.261
18,29-07-2011,0,73.85,3.898,135.9639355,8.89
36,18-06-2010,0,84.37,2.572,210.2108417,8.464
38,27-08-2010,0,93.19,3.129,126.0892903,14.18
27,11-03-2011,0,43.64,3.752,137.6269617,7.827
34,27-04-2012,0,66.49,3.81,131.1266667,9.575
29,17-08-2012,0,74.92,3.84,138.1857097,9.419
35,20-01-2012,0,30.35,3.533,140.8086118,8.744
20,15-04-2011,0,55.0,3.821,208.3172811,7.287
4,16-03-2012,0,59.81,3.707,130.8261935,4.607
20,20-08-2010,0,75.34,2.779,204.8217044,7.527
41,28-01-2011,0,32.23,3.008,191.667891,7.241
43,11-03-2011,0,60.24,3.459,205.9880714,10.398
39,24-09-2010,0,78.5,2.624,210.3664469,8.36
9,12-02-2010,1,37.08,2.548,214.8056534,6.415
36,08-06-2012,0,81.5,3.513,220.4357073,6.989
32,08-10-2010,0,61.81,2.745,190.7763218,9.137
5,02-12-2011,0,51.14,3.172,219.2917287,6.3
22,28-05-2010,0,65.64,2.906,136.1489101,8.348
3,17-06-2011,0,86.96,3.637,218.3551748,7.574
36,18-03-2011,0,64.9,3.487,213.1096787,8.395
20,13-04-2012,0,45.68,4.044,214.3127027,7.139
20,13-05-2011,0,62.26,4.066,208.9599189,7.287
10,13-05-2011,0,74.04,4.202,129.089,8.494
36,06-07-2012,0,81.52,3.232,220.567112,6.623
4,19-11-2010,0,48.05,2.78,126.6072,7.127
19,27-07-2012,0,74.43,3.82,138.2033871,8.193
24,19-11-2010,0,45.63,3.138,132.9172,8.275
26,15-04-2011,0,39.46,3.823,134.2784667,7.818
10,09-03-2012,0,57.65,3.963,130.7413793,7.545
26,09-04-2010,0,50.13,2.849,131.9408065,8.512
41,29-10-2010,0,42.16,2.748,190.951728,7.508
37,13-04-2012,0,72.54,3.891,220.1953389,6.989
40,27-05-2011,0,63.11,4.034,134.7677742,4.781
24,07-10-2011,0,53.87,3.775,136.472,8.454
9,30-03-2012,0,67.87,3.845,225.107867,5.667
25,19-08-2011,0,68.09,3.747,208.8424359,7.274
40,08-07-2011,0,67.86,3.784,135.6283333,4.584
9,17-02-2012,0,43.81,3.51,224.1588663,5.667
38,11-03-2011,0,57.75,3.818,128.3995,14.021
44,20-08-2010,0,76.34,2.85,126.0766452,7.804
31,02-04-2010,0,64.12,2.719,210.4798874,8.2
23,28-09-2012,0,53.71,4.018,138.7395,4.156
21,01-07-2011,0,87.57,3.524,214.8368678,7.852
30,20-08-2010,0,89.58,2.664,211.2596586,8.099
37,25-05-2012,0,78.94,3.561,220.4287124,6.989
35,07-01-2011,0,34.42,3.193,136.7332569,8.549
13,14-09-2012,0,68.55,3.749,130.9776667,5.765
43,19-03-2010,0,56.0,2.72,203.195159,9.521
44,16-03-2012,0,52.5,3.529,130.8261935,5.774
15,27-01-2012,0,30.87,3.737,136.9598387,7.943
1,24-08-2012,0,77.66,3.62,222.1719457,6.908
37,14-10-2011,0,74.16,3.274,216.0885258,7.716
36,23-07-2010,0,82.6,2.542,209.9958663,8.36
7,10-06-2011,0,53.3,3.735,192.8470612,8.595
6,02-03-2012,0,60.32,3.63,222.4521862,6.132
41,06-04-2012,0,48.48,3.854,197.5971285,6.547
11,13-01-2012,0,53.1,3.261,223.3755259,6.833
9,10-06-2011,0,85.81,3.648,218.6365747,6.38
4,15-07-2011,0,83.27,3.563,129.1338387,5.644
30,28-09-2012,0,80.38,3.666,222.6164329,6.565
14,21-09-2012,0,65.32,4.038,191.8567038,8.684
22,03-06-2011,0,70.09,3.973,138.7694608,8.252
14,30-12-2011,1,37.79,3.389,189.0620155,8.523
10,16-12-2011,0,50.53,3.489,129.8980645,7.874
7,15-10-2010,0,35.86,2.762,190.8623087,9.137
35,15-04-2011,0,52.24,3.821,138.1646952,8.512
4,06-08-2010,0,76.53,2.64,126.0854516,7.372
42,28-10-2011,0,72.79,3.843,129.7936774,7.874
26,31-08-2012,0,63.69,3.884,138.3771935,7.405
42,06-05-2011,0,73.56,4.193,129.0444333,8.494
34,03-08-2012,0,78.93,3.374,130.737871,9.285
34,27-08-2010,0,72.87,2.621,126.0892903,9.816
30,01-06-2012,0,79.24,3.501,221.3852748,6.891
25,28-10-2011,0,46.28,3.569,210.6918901,7.082
29,03-08-2012,0,72.99,3.698,138.1735806,9.419
26,13-08-2010,0,61.58,2.81,132.63,8.445
5,19-10-2012,0,69.17,3.594,224.0192873,5.422
30,05-11-2010,0,58.71,2.689,211.6135053,8.163
16,03-06-2011,0,54.08,3.763,192.8418131,6.339
38,16-04-2010,0,64.95,3.109,126.5621,14.099
21,22-04-2011,0,70.79,3.807,215.1096657,7.931
13,25-11-2011,1,38.89,3.445,129.8364,6.392
25,18-02-2011,0,38.42,3.245,206.3694701,7.343
22,28-09-2012,0,62.17,4.018,142.76575,7.753
13,23-03-2012,0,47.83,3.671,130.8966452,6.104
9,23-04-2010,0,61.26,2.795,213.9496138,6.384
10,22-10-2010,0,68.12,3.014,126.3815484,9.003
31,09-07-2010,0,81.67,2.642,210.7657317,8.099
4,26-08-2011,0,81.47,3.523,129.2832581,5.644
12,24-02-2012,0,53.13,3.95,130.5502069,12.187
4,10-06-2011,0,80.05,3.64,129.0357097,5.946
41,27-01-2012,0,33.15,3.038,196.8262786,6.589
13,12-10-2012,0,55.1,3.797,131.1083333,5.621
10,13-01-2012,0,51.0,3.477,130.244,7.545
40,29-10-2010,0,47.1,2.938,132.8708387,5.287
27,12-02-2010,1,29.81,2.94,135.4113076,8.237
17,23-12-2011,0,18.76,3.186,129.9845484,6.617
39,24-02-2012,0,61.1,3.555,219.3244636,7.244
23,28-10-2011,0,42.57,3.604,136.4884516,4.42
11,16-03-2012,0,64.21,3.734,224.7166953,6.833
9,01-07-2011,0,89.14,3.524,218.7796415,6.404
19,24-02-2012,0,33.91,3.917,137.3411034,7.943
21,24-08-2012,0,77.72,3.62,221.8083518,6.565
39,05-08-2011,0,87.73,3.684,214.2972939,8.177
9,31-12-2010,1,45.92,2.943,214.9268131,6.56
41,04-02-2011,0,14.56,3.011,191.7625895,7.241
38,19-02-2010,0,54.83,2.915,126.5262857,13.975
11,30-03-2012,0,70.23,3.845,224.8651254,6.833
24,30-04-2010,0,51.48,3.042,132.0644333,8.211
24,08-10-2010,0,54.82,2.903,132.7516667,8.275
18,02-03-2012,0,33.59,3.827,137.4238966,8.075
7,02-12-2011,0,20.38,3.378,195.8223287,8.513
34,13-07-2012,0,74.02,3.224,130.683,9.285
31,12-11-2010,0,60.95,2.728,211.6608975,8.163
6,04-06-2010,0,79.44,2.705,212.6982436,7.092
45,24-08-2012,0,72.62,3.834,191.3448865,8.684
9,30-04-2010,0,66.07,2.78,213.8990459,6.384
42,21-10-2011,0,77.91,3.842,129.7821613,7.874
24,12-03-2010,0,42.31,2.938,131.784,8.326
21,08-06-2012,0,79.47,3.452,221.3877467,6.891
38,14-05-2010,0,68.44,3.145,126.2085484,14.099
37,07-05-2010,0,75.56,2.835,209.1215867,8.464
16,23-04-2010,0,44.9,2.776,189.6190057,6.842
8,08-04-2011,0,65.62,3.622,218.50267,6.297
19,26-11-2010,1,42.62,3.186,132.8369333,8.067
9,16-07-2010,0,82.93,2.623,214.6474453,6.442
23,22-07-2011,0,76.74,3.882,135.8738387,4.584
26,08-04-2011,0,29.09,3.72,134.1777742,7.818
40,23-04-2010,0,45.85,2.895,132.0226667,5.435
21,05-08-2011,0,94.22,3.684,215.1978515,7.852
32,18-03-2011,0,45.25,3.406,192.1237981,8.818
22,21-09-2012,0,63.38,4.056,142.6798167,7.753
35,11-05-2012,0,58.97,3.889,142.0759262,8.876
2,05-02-2010,0,40.19,2.572,210.7526053,8.324
45,12-08-2011,0,77.0,3.812,186.4512115,8.625
26,19-02-2010,0,22.62,2.747,131.637,8.488
35,16-09-2011,0,69.65,3.742,140.2735,8.684
20,06-05-2011,0,53.41,4.046,208.7992595,7.287
6,19-02-2010,0,43.58,2.514,212.8161546,7.259
13,27-01-2012,0,34.32,3.058,130.3144516,6.104
18,17-06-2011,0,63.23,3.873,135.0837333,8.975
31,10-06-2011,0,84.71,3.648,214.6964908,7.931
30,23-07-2010,0,87.17,2.608,210.8921319,8.099
3,09-03-2012,0,60.71,3.669,224.5620291,6.833
41,23-04-2010,0,45.29,2.776,189.6190057,7.363
44,06-05-2011,0,47.75,3.744,129.0444333,6.906
